age,gender,marital_status,education_level,annual_income,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back
26,1,2,2,10135.62,844.64,0,0.371,683,7898.19,2,10.6,60,170.15,11,5,13186.9,8812.88,0,0,0,1
47,1,2,0,53250.42,4437.54,0,0.014,630,25445.84,5,14.56,60,599.49,15,4,79903.54,7949.3,5,0,5,1
56,1,2,0,47561.06,3963.42,3,0.208,747,23449.16,2,13.46,60,539.08,8,1,48175.24,26198.34,5,0,6,1
35,0,2,1,27377.64,2281.47,0,0.313,725,27716.93,6,10.49,36,900.74,10,10,38130.41,9454.24,2,0,2,0
57,1,2,1,40964.67,3413.72,0,0.29,783,7108.02,2,15.47,60,170.86,8,3,54249.13,13063.39,2,0,2,0
25,0,1,0,10495.69,874.64,0,0.044,691,500.0,4,13.27,36,16.91,11,7,12940.81,7356.36,2,0,4,1
59,0,1,0,101288.47,8440.71,0,0.286,694,20574.09,2,13.43,36,697.49,13,6,147129.22,48360.3,5,0,6,1
29,1,0,1,37718.25,3143.19,2,0.284,698,17766.71,2,11.15,60,387.62,11,4,31045.6,24866.24,1,0,1,1
27,0,1,4,23366.12,1947.18,0,0.303,579,19035.69,1,13.39,36,644.97,26,5,30731.99,7116.0,2,2,4,1
61,1,2,4,105103.09,8758.59,0,0.06,699,14279.57,2,12.85,36,480.1,10,11,65936.36,9441.91,4,0,4,1
40,1,1,0,13697.84,1141.49,0,0.108,525,5964.19,4,12.75,36,200.24,29,2,18822.46,9446.07,1,0,2,0
30,1,2,0,26529.43,2210.79,0,0.192,647,24721.94,2,11.88,60,548.43,19,2,26954.05,20385.6,1,0,2,1
46,1,1,0,78036.89,6503.07,0,0.049,724,13716.56,2,14.81,36,474.21,14,3,80039.55,32454.53,0,0,1,1
24,1,2,2,20425.83,1702.15,0,0.225,651,20351.18,1,13.72,36,692.79,17,7,21625.89,6114.24,2,0,2,1
58,0,2,1,25025.11,2085.43,0,0.216,563,11408.85,2,11.8,36,377.85,29,5,23201.71,10737.61,1,0,1,1
44,1,1,0,38242.52,3186.88,0,0.301,683,7637.42,1,13.8,36,260.29,11,9,54401.15,6640.55,2,0,3,1
34,0,2,4,52467.73,4372.31,1,0.059,734,13245.24,4,9.07,36,421.63,12,5,80617.05,55952.9,2,0,2,1
61,1,2,0,36556.64,3046.39,0,0.038,609,11672.57,5,12.26,60,261.19,23,6,43861.27,3435.52,2,0,3,1
21,2,2,0,43439.87,3619.99,0,0.226,690,11549.88,2,11.44,36,380.54,10,5,47020.87,11609.37,1,0,1,1
37,1,1,3,38779.59,3231.63,0,0.128,635,24391.96,2,13.54,60,561.76,16,6,27031.8,24181.36,4,0,5,1
65,0,2,0,35502.23,2958.52,0,0.153,749,3538.63,2,13.21,60,80.9,9,4,54771.82,36499.03,1,0,1,1
44,0,1,2,33895.86,2824.66,2,0.027,850,15660.45,3,9.38,60,327.98,3,1,43821.22,31402.24,0,0,0,1
47,1,1,2,33817.79,2818.15,1,0.094,629,500.0,2,12.8,36,16.8,19,4,53770.81,31608.17,2,0,2,1
27,1,2,3,31832.6,2652.72,0,0.214,554,18708.78,0,11.51,36,617.03,27,3,41720.11,32669.39,2,0,4,0
29,1,1,2,11109.07,925.76,3,0.41,687,19410.67,1,12.64,60,438.08,10,4,14725.07,12187.64,4,0,4,0
63,1,1,2,110820.62,9235.05,0,0.056,642,22415.88,3,14.72,60,529.98,16,8,141892.99,82965.49,1,0,1,1
55,1,3,0,17590.28,1465.86,1,0.055,756,9399.48,2,9.2,60,196.03,9,8,25418.69,10746.79,1,0,1,1
32,0,2,1,25785.47,2148.79,0,0.114,605,9438.51,4,15.34,60,226.23,24,3,36761.8,29468.16,2,0,2,1
41,1,2,0,74770.35,6230.86,0,0.35,687,12665.5,6,10.99,60,275.32,10,8,76721.94,54098.7,1,0,1,1
23,0,1,1,113406.42,9450.54,0,0.171,705,24975.94,5,11.58,60,550.29,11,3,92062.36,31752.32,2,0,2,1
35,1,2,0,70430.79,5869.23,3,0.063,696,11651.79,2,13.3,36,394.28,14,5,100344.28,70123.05,0,0,0,1
41,0,2,2,52492.18,4374.35,0,0.08,698,16057.03,2,9.66,36,515.56,10,8,70964.27,39628.92,2,1,4,1
30,1,2,0,44308.62,3692.38,0,0.336,764,9465.6,6,7.62,60,190.21,7,8,56620.7,26269.63,2,0,2,1
53,1,1,0,30024.17,2502.01,0,0.156,770,30808.08,2,10.89,36,1007.01,5,5,49569.38,35290.45,3,0,3,1
66,1,2,1,53207.81,4433.98,0,0.333,687,3925.61,4,14.07,60,91.48,11,3,69695.52,35807.45,2,0,2,0
72,1,1,0,70504.27,5875.36,0,0.228,739,9776.76,0,12.83,60,221.6,10,3,49808.28,13513.92,3,0,3,1
26,0,2,1,67439.47,5619.96,2,0.072,812,19849.16,2,10.44,36,644.58,3,2,73976.15,44941.9,2,0,2,1
22,0,1,1,70725.88,5893.82,4,0.254,591,15542.57,6,12.61,60,350.55,21,7,88939.46,75939.2,1,0,1,0
49,0,1,0,26729.32,2227.44,0,0.016,850,6389.85,2,4.84,36,191.05,0,4,32637.13,30691.95,1,0,2,1
75,0,2,2,37034.94,3086.25,2,0.145,683,26327.83,3,12.49,36,880.64,12,7,44324.96,5787.43,0,0,0,1
60,0,2,0,11956.26,996.36,2,0.16,700,5458.31,4,12.05,36,181.42,13,4,19798.42,9050.03,3,0,5,1
53,0,2,0,80599.28,6716.61,0,0.155,728,13750.49,2,9.09,60,286.04,14,8,115052.35,44055.76,4,0,5,1
24,1,2,4,34678.88,2889.91,0,0.09,811,27739.88,4,8.33,60,566.86,4,2,31929.12,4596.16,2,0,2,1
24,1,1,2,12546.08,1045.51,2,0.246,768,16452.02,1,8.49,36,519.27,7,5,14380.86,4305.69,2,0,2,1
49,1,0,0,42321.7,3526.81,0,0.293,800,17740.08,0,5.01,60,334.86,0,6,37256.73,13574.14,1,0,1,1
57,0,1,0,71682.63,5973.55,0,0.041,793,24749.77,2,10.27,36,801.75,8,1,71945.52,42764.77,2,0,2,1
40,1,1,2,34579.78,2881.65,0,0.416,617,12462.72,2,10.67,36,406.07,18,6,44734.4,37069.59,3,0,4,1
61,0,3,1,48366.69,4030.56,0,0.277,736,21036.62,0,8.54,36,664.46,11,8,37445.57,24529.89,2,0,2,1
43,1,1,0,26724.96,2227.08,0,0.215,640,25829.9,3,11.42,36,850.78,16,3,22098.75,4264.23,6,0,6,0
65,0,2,1,20976.81,1748.07,0,0.242,666,18746.55,2,8.15,36,588.75,19,3,21078.24,12280.53,1,0,1,1
38,2,0,1,47137.78,3928.15,0,0.105,564,20749.51,3,13.58,60,478.3,27,5,32004.15,17951.1,3,0,3,1
69,1,1,3,21997.59,1833.13,0,0.152,672,8751.41,0,9.76,60,184.91,12,6,29677.02,22483.11,4,0,5,1
45,0,0,0,37787.81,3148.98,0,0.09,708,11663.51,6,10.98,36,381.74,14,3,57200.77,26443.99,2,0,4,1
21,0,1,0,17302.38,1441.86,4,0.353,603,23517.81,4,13.96,36,803.33,21,5,28132.39,25018.99,3,0,3,0
74,2,1,2,33768.3,2814.02,1,0.265,713,30472.97,6,11.07,36,998.66,10,4,31677.85,20484.09,2,0,3,1
35,1,1,3,57847.91,4820.66,0,0.266,716,19368.0,6,9.44,36,619.87,11,9,56333.76,17267.32,4,0,5,1
54,0,1,1,16613.21,1384.43,3,0.153,702,22273.64,3,11.83,36,738.0,11,2,22281.53,19301.38,3,0,4,1
68,1,1,1,28106.01,2342.17,0,0.191,680,12030.77,2,9.8,36,387.07,13,5,39846.99,6976.86,5,0,5,1
40,0,1,2,22276.05,1856.34,4,0.189,569,18250.05,2,13.95,36,623.3,26,6,25111.79,11120.18,0,0,0,0
74,0,1,0,68435.25,5702.94,0,0.021,650,12916.15,2,14.01,36,441.51,19,7,99506.07,11450.05,1,0,1,1
57,0,1,4,36443.0,3036.92,0,0.028,683,9768.59,2,12.04,36,324.64,13,6,51173.95,10639.28,4,1,5,1
47,1,2,0,34743.44,2895.29,0,0.093,685,10427.09,2,13.06,36,351.63,11,8,37734.09,23764.94,0,0,1,1
42,0,1,0,32470.08,2705.84,0,0.08,676,18510.79,6,15.35,36,644.86,13,7,25950.51,6698.15,1,0,1,1
71,1,1,1,25073.93,2089.49,0,0.129,699,500.0,6,11.43,60,10.98,14,4,21440.78,10614.31,2,0,2,1
25,1,2,0,13857.61,1154.8,0,0.034,625,3304.62,7,13.55,36,112.22,15,6,19688.92,7110.94,3,0,3,1
54,0,2,2,30179.21,2514.93,0,0.117,694,8124.4,4,14.53,36,279.77,11,2,24760.81,21526.77,1,0,2,1
59,0,2,1,63427.95,5285.66,2,0.125,672,16044.69,5,11.3,36,527.56,11,9,57370.75,47169.58,1,0,2,1
23,0,1,2,26081.55,2173.46,0,0.1,695,9775.9,6,14.13,36,334.73,12,5,31574.64,24578.33,3,0,3,1
37,0,2,1,50945.25,4245.44,0,0.057,765,36703.96,4,9.67,36,1178.66,7,4,62146.84,7348.13,1,0,1,1
44,1,1,0,15195.34,1266.28,0,0.144,641,2677.26,2,10.67,36,87.23,19,3,23878.35,10560.43,2,0,2,1
44,1,1,1,85028.09,7085.67,4,0.116,773,7327.91,0,6.93,60,144.86,6,6,54144.65,17137.9,1,0,1,1
23,1,2,0,97875.64,8156.3,1,0.341,806,500.0,2,13.62,60,11.54,2,5,92438.45,84184.97,2,0,2,1
65,1,2,0,50278.94,4189.91,2,0.053,664,23947.68,0,12.05,60,533.31,19,4,57923.99,46219.74,1,0,1,1
27,1,0,0,38857.88,3238.16,0,0.199,689,6655.6,2,7.53,36,207.12,13,4,61706.05,42657.65,2,0,2,1
45,1,1,0,21188.61,1765.72,1,0.403,722,6024.41,1,11.76,60,133.28,10,2,28836.54,6104.41,2,0,3,1
23,1,2,0,10845.89,903.82,2,0.217,699,18205.22,2,12.83,36,611.92,10,6,17340.93,3871.16,2,0,3,1
35,0,1,1,49350.95,4112.58,0,0.303,708,23709.21,7,14.76,36,819.1,10,5,62543.35,31526.68,1,0,3,1
49,0,1,2,72500.46,6041.71,0,0.254,558,500.0,4,10.68,36,16.29,25,5,51249.77,4649.27,5,0,6,0
70,0,1,2,32613.5,2717.79,0,0.073,679,27587.75,2,14.46,36,949.06,10,5,46770.03,36398.75,2,1,2,1
49,1,2,0,41203.28,3433.61,0,0.123,614,15098.45,6,13.33,36,511.13,16,6,28445.53,15366.59,5,0,7,0
30,1,2,0,20180.45,1681.7,0,0.137,650,35743.25,0,11.3,36,1175.27,16,7,17305.62,14264.15,3,0,3,1
52,1,1,0,46015.93,3834.66,0,0.139,761,8896.16,2,11.62,36,293.87,7,3,38501.09,5460.29,1,0,1,1
43,1,2,0,66817.68,5568.14,0,0.167,712,26026.42,0,12.6,60,586.87,12,3,58194.11,39976.1,3,1,3,1
59,0,2,0,51252.67,4271.06,1,0.067,728,17324.47,2,11.62,60,382.05,12,5,71119.22,14068.84,3,1,5,1
29,0,2,0,21637.2,1803.1,2,0.215,676,8764.6,1,13.52,36,297.51,12,4,31718.71,24706.08,0,0,0,1
57,0,1,2,26614.47,2217.87,0,0.015,664,14425.37,2,11.85,36,478.1,16,5,31841.65,29656.23,2,0,2,1
72,0,2,0,55047.22,4587.27,0,0.323,763,18169.0,4,9.88,60,384.97,7,7,84098.14,55299.46,4,0,4,1
60,1,2,0,25558.69,2129.89,0,0.074,669,8321.16,4,12.99,60,189.29,16,3,34910.44,2132.39,2,1,2,1
34,1,1,1,106105.8,8842.15,0,0.161,744,7797.68,2,11.6,36,257.51,7,8,124275.45,56201.94,0,0,0,1
24,0,2,2,144895.99,12074.67,0,0.291,766,19608.31,4,11.31,60,429.37,6,3,84514.09,58687.31,1,0,1,1
40,0,2,0,30836.87,2569.74,1,0.077,744,17219.93,3,9.02,36,547.75,7,4,21399.95,19113.82,1,0,1,1
48,0,1,1,185781.1,15481.76,2,0.04,730,7589.97,3,11.0,36,248.49,14,3,210078.7,26178.87,3,0,3,1
34,0,1,2,36823.23,3068.6,0,0.067,631,4857.89,4,13.02,60,110.58,16,5,23790.27,16693.8,0,0,1,1
64,1,1,2,71504.92,5958.74,2,0.059,597,500.0,3,15.46,60,12.02,20,4,69365.24,9666.58,2,0,2,1
54,1,2,0,43177.38,3598.12,4,0.206,711,10588.91,2,14.29,60,247.98,10,3,46932.27,7573.37,2,0,2,0
33,1,2,3,37594.59,3132.88,2,0.063,757,12415.05,5,13.45,36,421.01,6,5,59344.04,46083.93,0,0,1,1
51,1,1,0,16242.43,1353.54,0,0.289,681,23227.81,1,14.01,36,793.98,12,4,15009.14,11828.51,1,0,1,0
53,1,3,1,32373.4,2697.78,0,0.132,642,24444.75,2,13.66,36,831.43,19,3,50643.86,25710.65,2,0,2,1
72,1,2,2,104431.53,8702.63,0,0.078,692,25760.13,4,5.87,36,782.16,11,7,154393.22,19688.31,0,0,0,1
59,0,1,2,50265.32,4188.78,0,0.205,731,14314.76,2,9.82,36,460.69,13,6,39726.89,27905.37,2,0,3,1
48,0,2,1,37334.31,3111.19,1,0.11,841,7506.28,4,7.81,36,234.56,4,4,52586.91,29232.26,2,0,3,1
45,1,2,2,35576.94,2964.75,0,0.186,746,27071.39,4,11.6,36,893.99,9,7,27033.02,5238.25,1,0,2,1
52,1,2,2,52373.72,4364.48,0,0.135,647,5533.01,2,12.56,36,185.26,17,4,53079.63,45681.36,2,0,2,1
29,0,1,3,36769.34,3064.11,0,0.212,687,2096.29,0,13.87,60,48.64,13,2,50734.66,42719.28,3,0,5,1
48,1,2,1,48350.81,4029.23,4,0.076,778,5056.17,4,7.0,36,156.12,8,2,69714.95,54321.92,0,0,1,1
51,0,2,0,33744.22,2812.02,0,0.33,657,12038.59,6,11.33,36,396.01,18,5,30367.57,2169.3,3,0,4,1
37,0,1,1,32082.24,2673.52,0,0.255,649,8205.34,4,11.31,60,179.68,18,4,36896.69,5300.51,3,0,3,0
73,0,2,0,19776.93,1648.08,0,0.268,695,11748.69,2,9.82,36,378.11,14,6,21470.68,14916.47,2,0,2,1
43,1,2,1,106120.16,8843.35,0,0.082,628,28145.53,2,14.97,60,669.14,17,5,75780.8,13169.07,2,0,3,1
33,0,2,0,19615.85,1634.65,0,0.252,673,7156.26,2,15.4,36,249.48,10,6,22451.98,14385.92,1,0,2,0
75,1,0,1,43467.55,3622.3,3,0.137,573,4074.41,2,15.18,36,141.6,28,4,28261.65,4862.48,2,0,3,0
30,1,2,0,27676.58,2306.38,0,0.253,625,6343.86,0,12.31,60,142.11,18,6,35902.11,8131.91,3,0,4,1
36,1,3,1,26294.05,2191.17,0,0.345,690,12624.36,3,12.56,36,422.69,13,9,35395.2,10743.43,2,0,3,1
26,0,2,0,28163.63,2346.97,4,0.175,691,12374.98,6,12.51,36,414.05,14,5,43710.22,27590.73,1,0,2,0
68,1,2,1,25140.94,2095.08,4,0.347,671,8388.53,1,11.48,36,276.54,13,7,19898.54,18852.25,2,0,5,0
31,0,1,0,44360.67,3696.72,0,0.054,727,6759.51,2,11.3,36,222.26,12,3,31593.1,29136.54,1,0,1,1
72,1,1,0,59387.22,4948.94,4,0.203,699,12262.08,3,15.35,36,427.17,13,4,74969.54,67597.07,1,1,1,0
23,1,2,1,54523.25,4543.6,0,0.222,677,500.0,4,12.77,36,16.79,11,5,82727.47,55732.14,3,0,3,1
48,0,1,1,12329.6,1027.47,0,0.047,701,15947.57,2,13.12,36,538.26,13,4,21853.59,3194.01,2,0,2,1
61,1,2,2,67316.16,5609.68,0,0.092,583,7152.57,5,15.54,60,172.19,21,6,103592.96,56166.32,1,0,1,1
35,1,1,0,55047.05,4587.25,4,0.072,529,18928.02,2,18.59,36,689.91,25,5,53623.43,30084.27,0,0,0,0
33,1,1,1,25459.27,2121.61,0,0.276,723,500.0,6,12.62,36,16.76,10,6,29599.98,17207.66,1,0,2,0
62,1,2,3,55455.28,4621.27,0,0.051,693,20052.49,5,13.85,36,683.89,12,6,53390.41,25029.58,4,0,4,1
72,1,0,0,67552.79,5629.4,0,0.474,646,6340.02,6,15.03,36,219.87,19,3,48516.78,26169.71,4,0,4,0
65,0,1,1,30192.81,2516.07,0,0.063,574,17271.11,2,15.76,36,605.16,29,6,31767.73,3493.52,0,0,0,1
37,0,2,2,24047.82,2003.98,3,0.128,670,10836.01,0,8.37,60,221.64,10,4,16715.99,15434.64,0,0,1,1
27,0,2,4,95393.8,7949.48,0,0.194,706,10400.71,2,11.63,36,343.62,13,2,110584.99,28026.44,1,0,1,1
48,0,1,0,108445.38,9037.12,0,0.45,678,12738.77,4,12.06,60,283.75,13,5,102010.77,58503.21,2,0,2,1
58,0,2,4,60075.14,5006.26,2,0.08,570,4367.99,0,12.19,60,97.58,25,2,36057.29,9123.67,1,0,1,1
33,0,1,1,76513.74,6376.14,0,0.246,739,14631.92,4,12.39,36,488.72,12,3,81553.12,28179.17,4,0,4,1
37,0,0,3,39827.79,3318.98,1,0.131,642,18124.49,1,12.51,36,606.42,17,3,38648.55,30230.69,1,0,1,1
35,1,1,1,69010.47,5750.87,0,0.206,533,14758.28,4,13.67,36,502.04,25,5,108470.23,88589.38,3,0,4,1
56,1,1,0,9942.3,828.52,0,0.303,701,500.0,5,11.97,36,16.6,11,4,17939.46,9293.91,4,0,5,1
48,0,2,0,55632.44,4636.04,0,0.27,705,2065.06,2,10.73,60,44.62,12,4,73930.05,34107.26,3,0,3,1
35,1,1,1,54907.1,4575.59,0,0.253,606,14388.59,3,8.88,36,456.75,20,7,74063.95,67640.74,2,0,2,1
66,0,2,3,54954.89,4579.57,0,0.371,611,14192.31,1,10.64,36,462.22,17,5,70067.15,47526.47,2,0,2,1
73,0,0,1,47734.18,3977.85,2,0.271,740,29020.18,1,12.66,36,973.06,5,7,66504.66,54887.77,1,0,1,1
31,1,2,2,47983.26,3998.6,0,0.292,692,13212.26,2,10.89,60,286.54,14,3,63474.46,41280.46,6,0,8,1
51,0,2,0,26401.2,2200.1,0,0.084,727,32423.77,1,10.73,60,700.61,11,0,33299.38,9420.95,3,0,5,1
24,1,2,2,123024.42,10252.04,0,0.097,665,10443.61,2,15.1,36,362.54,16,2,157359.97,138187.78,2,0,2,1
55,0,2,1,97604.29,8133.69,0,0.103,708,13499.11,2,14.49,36,464.59,14,5,70562.67,55364.79,1,0,1,1
54,2,2,0,150949.93,12579.16,4,0.259,750,13880.46,2,10.66,36,452.2,5,0,130935.83,105030.87,1,0,1,0
72,0,1,2,26054.2,2171.18,0,0.101,692,11962.34,2,12.86,36,402.25,12,10,29271.69,22664.99,2,1,4,1
47,1,0,0,57527.55,4793.96,0,0.014,665,21598.6,1,9.91,36,696.01,17,8,92368.48,11393.61,2,0,3,1
30,1,1,0,60476.6,5039.72,4,0.157,661,17312.26,2,10.46,60,371.77,17,5,53828.03,25887.08,2,0,2,0
50,0,2,1,10714.58,892.88,0,0.063,755,20299.76,2,11.35,36,667.96,7,7,15851.87,14533.46,0,0,0,1
65,0,2,1,36149.65,3012.47,0,0.157,678,10201.23,2,11.78,36,337.76,12,4,28637.39,25047.0,1,1,3,1
40,1,0,2,44752.61,3729.38,0,0.177,678,17844.47,5,10.77,36,582.26,12,6,34058.32,28092.15,3,0,5,1
49,1,2,0,45380.58,3781.72,0,0.312,695,9493.64,0,12.47,36,317.46,11,9,55599.99,10128.8,4,0,4,1
73,1,1,0,22511.74,1875.98,2,0.366,700,7576.86,6,14.6,36,261.17,13,4,29993.2,27984.28,4,0,4,0
49,0,2,1,68634.75,5719.56,2,0.197,598,20978.11,2,13.07,36,707.54,21,4,88916.65,58242.79,4,0,4,1
43,0,3,0,44965.28,3747.11,0,0.259,670,21339.28,2,12.87,60,484.12,11,2,41386.25,5425.1,2,0,2,1
70,1,2,0,27891.51,2324.29,0,0.282,718,30921.63,3,12.41,36,1033.11,10,3,34817.22,12742.7,1,0,1,1
41,1,2,1,53574.56,4464.55,0,0.277,739,15058.84,1,15.97,36,529.2,12,4,55269.76,35722.68,2,0,3,1
68,0,1,0,20921.7,1743.48,0,0.153,664,20593.76,6,15.54,36,719.35,19,6,31487.07,8768.52,3,0,5,1
63,0,2,1,45903.98,3825.33,3,0.24,783,5216.0,4,8.8,36,165.38,6,1,53247.28,45230.98,1,0,1,0
30,0,1,0,34579.62,2881.64,0,0.085,721,17393.95,2,11.53,36,573.83,13,6,35375.21,24194.01,3,0,3,1
61,0,2,0,37215.78,3101.32,0,0.123,739,11791.47,6,9.25,36,376.34,12,1,27555.18,1504.06,3,0,3,1
32,1,1,1,24470.72,2039.23,0,0.253,708,7892.39,2,13.21,36,266.72,10,9,29186.96,4822.91,2,0,2,1
50,1,2,1,19051.35,1587.61,0,0.319,752,9375.84,1,14.75,60,221.82,8,6,17621.54,4584.21,1,0,1,1
71,2,1,1,18298.44,1524.87,1,0.37,717,13972.06,2,10.5,36,454.13,13,7,22056.43,11839.2,5,0,5,1
53,2,1,1,17352.5,1446.04,0,0.196,605,22437.08,4,9.92,36,723.14,23,3,22493.06,20667.51,3,0,4,1
38,0,3,0,38825.99,3235.5,0,0.095,672,24133.53,2,13.62,60,556.8,14,2,40199.24,21789.82,6,0,7,1
34,0,1,1,46913.41,3909.45,0,0.022,679,21145.44,3,10.59,36,688.18,13,6,40256.46,29254.04,2,0,2,1
42,0,1,0,45629.33,3802.44,2,0.059,755,32689.69,6,10.43,36,1061.42,5,7,34250.67,29266.46,2,0,2,1
41,1,1,0,24001.73,2000.14,0,0.306,668,24908.76,2,13.5,36,845.29,18,2,36733.59,16662.64,1,0,1,1
21,1,2,2,17716.92,1476.41,0,0.141,706,18415.65,6,12.61,36,617.04,11,8,31003.87,18134.97,3,0,3,1
69,0,1,1,47512.21,3959.35,2,0.172,616,21739.52,7,13.77,36,740.58,15,3,72032.79,42548.92,4,0,4,1
63,0,2,1,46401.94,3866.83,0,0.153,711,15529.46,0,11.78,36,514.17,14,2,68545.18,63535.71,3,0,4,1
72,0,2,1,70418.05,5868.17,2,0.178,728,14903.09,4,11.97,36,494.78,14,3,64069.28,5743.79,0,0,2,1
35,0,1,0,18021.2,1501.77,0,0.392,668,6693.53,3,13.04,36,225.66,18,6,22177.55,9708.63,4,0,4,0
56,1,1,0,32996.93,2749.74,4,0.365,745,22662.91,0,10.72,36,738.95,5,7,33070.51,26355.94,3,0,3,0
67,1,2,0,47623.67,3968.64,0,0.039,798,13217.65,2,12.22,36,440.41,6,4,32195.43,30369.5,2,0,3,1
74,1,1,1,14813.94,1234.5,2,0.232,596,13946.21,2,11.45,36,459.56,23,4,19653.79,2311.34,7,1,7,1
42,2,0,1,33040.26,2753.36,0,0.231,604,15536.21,2,14.09,36,531.67,20,2,29936.14,14538.86,2,0,2,1
52,0,1,0,13060.65,1088.39,0,0.21,666,19960.34,6,9.12,36,635.85,17,5,18088.5,1854.56,3,0,4,1
66,1,1,1,26508.49,2209.04,0,0.327,592,5316.61,0,13.38,36,180.11,24,4,26634.65,16172.42,5,0,7,0
74,0,2,2,83443.19,6953.6,2,0.127,685,10579.83,5,10.46,36,343.67,13,1,70382.64,53338.22,1,0,2,1
53,0,3,1,122917.32,10243.11,0,0.148,552,5902.85,2,15.12,36,204.97,27,1,118848.78,105177.59,2,0,2,1
61,0,2,2,39610.58,3300.88,0,0.098,705,8980.28,2,11.17,36,294.73,10,3,43547.48,29491.95,0,0,0,1
59,0,1,1,45039.78,3753.32,0,0.16,720,13710.1,4,18.27,36,497.51,12,6,32077.06,17735.65,1,0,3,1
43,1,0,2,37323.13,3110.26,0,0.155,565,5490.62,1,15.71,60,132.68,28,5,33282.32,2661.62,0,0,0,0
63,0,1,0,63324.18,5277.02,1,0.377,659,11700.66,5,12.52,36,391.54,17,7,99768.22,93106.36,4,0,4,1
75,2,1,0,60684.88,5057.07,2,0.079,687,11755.36,6,13.67,60,271.52,11,4,73916.11,65182.07,0,0,0,1
22,1,1,0,14764.46,1230.37,4,0.081,635,7286.22,3,15.27,36,253.54,16,5,26448.83,3824.59,0,0,2,0
22,0,0,0,51141.58,4261.8,0,0.192,707,21812.53,0,12.59,60,491.74,14,4,46518.53,22253.35,1,0,1,1
58,1,1,1,17601.01,1466.75,0,0.01,557,21740.51,2,15.89,60,527.42,26,4,17301.19,10260.78,2,0,2,1
75,1,2,4,73298.1,6108.18,2,0.113,638,22798.84,4,18.03,36,824.58,19,8,105063.88,23676.48,1,0,1,1
71,1,2,0,71750.12,5979.18,4,0.06,745,500.0,2,10.03,60,10.63,7,7,104675.54,44113.47,2,0,2,1
49,0,1,2,14054.72,1171.23,1,0.163,634,23427.74,2,9.13,60,487.8,15,7,19486.23,17011.88,3,0,3,1
72,0,1,0,66583.41,5548.62,0,0.169,744,14690.35,2,7.57,36,457.43,6,4,99288.94,70796.88,1,1,1,0
66,1,1,0,18817.8,1568.15,0,0.141,729,4212.09,2,14.83,36,145.66,13,5,31427.48,16422.59,0,0,1,1
23,0,1,0,32810.55,2734.21,2,0.152,692,34940.79,4,14.43,60,820.82,14,3,35491.61,14270.58,3,0,3,1
59,1,2,0,17090.12,1424.18,1,0.069,666,7109.59,7,10.84,36,232.22,17,4,22717.23,5849.86,0,0,0,1
27,1,2,2,49186.06,4098.84,2,0.3,770,4483.38,6,13.71,36,152.6,6,7,57400.07,22303.57,0,0,1,1
56,1,1,2,93285.41,7773.78,0,0.067,598,23577.48,1,11.13,36,773.35,24,4,52917.06,43247.49,0,0,0,1
49,0,1,2,32453.35,2704.45,2,0.137,669,9965.06,2,9.11,36,317.4,18,6,38369.84,5651.91,1,0,2,1
75,0,2,1,26312.85,2192.74,0,0.113,679,17540.42,4,11.19,36,575.83,13,7,39093.37,10307.75,2,0,4,1
57,0,1,2,35547.57,2962.3,3,0.169,627,6722.18,1,14.06,60,156.62,17,4,21932.88,20820.45,0,0,1,0
69,0,1,1,87090.64,7257.55,0,0.074,721,500.0,3,14.72,36,17.26,13,8,88314.15,83735.31,2,0,4,1
56,1,1,1,66342.04,5528.5,0,0.248,662,25078.71,4,12.78,36,842.35,15,4,48192.9,22178.15,2,0,2,1
43,0,1,1,83575.98,6964.66,2,0.113,782,26449.6,5,9.22,60,551.88,8,7,53408.86,18887.87,3,0,4,1
65,1,1,1,35629.45,2969.12,0,0.187,686,21305.05,4,8.98,36,677.3,12,9,57218.35,27439.21,3,0,3,1
36,0,2,2,9954.98,829.58,2,0.229,583,22152.7,1,16.62,36,785.62,24,4,12090.43,3019.84,3,0,4,1
68,1,1,2,12403.83,1033.65,0,0.26,736,500.0,0,13.79,36,17.04,10,5,17486.2,9611.32,1,0,1,1
51,1,2,1,32376.78,2698.06,3,0.304,559,19524.5,0,15.33,60,467.88,27,4,28141.68,19583.25,3,0,4,0
54,0,1,0,15602.22,1300.18,2,0.142,500,4274.26,5,16.63,36,151.6,28,1,10291.92,5847.44,4,0,4,0
70,1,2,1,55669.12,4639.09,2,0.125,591,25532.42,6,13.81,36,870.28,24,6,43488.69,40630.69,0,0,1,1
21,1,1,0,31662.67,2638.56,0,0.2,770,29724.3,2,12.6,60,670.25,6,1,22353.88,4962.7,1,0,1,1
38,0,1,0,12170.74,1014.23,0,0.215,657,9553.96,2,11.22,60,208.78,16,7,23893.42,2279.45,2,0,4,1
60,1,2,0,44562.22,3713.52,0,0.138,730,17169.8,4,12.71,36,576.12,13,9,66079.73,3839.56,2,0,2,1
63,1,3,4,23215.65,1934.64,0,0.115,719,19467.59,2,8.96,36,618.7,14,2,22861.34,8766.56,1,0,1,1
35,1,2,0,32112.28,2676.02,2,0.123,651,14537.29,6,10.13,36,469.97,18,4,51909.98,11704.23,2,0,2,1
